;Created At;Text;Geo Coordinates.latitude;Geo Coordinates.longitude;User Location;Username;User Screen Name;Retweet Count;Classificacao;Observação;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21;Unnamed: 22;Unnamed: 23;Unnamed: 24
4709;Thu Jan 05 00:07:34 +0000 2017;RT @ZeGeraldo1436: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/cg3pJa9A5Z;;;Eunápolis - Bahia;Marlúcia Soares;Guta5300;11;Negativo;;;;;;;;;;;;;;;;
4710;Thu Jan 05 00:07:51 +0000 2017;RT @ZeGeraldo1436: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/cg3pJa9A5Z;;;Guarulhos, SP,  Brazil;LLAP II;DelsonbpvGore;11;Negativo;;;;;;;;;;;;;;;;
4711;Thu Jan 05 01:37:33 +0000 2017;RT @ZeGeraldo1436: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/cg3pJa9A5Z;;; Brasil;Denise Mello;dnsemello;11;Negativo;;;;;;;;;;;;;;;;
4712;Thu Jan 05 01:50:28 +0000 2017;RT @ZeGeraldo1436: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/cg3pJa9A5Z;;;Porto Alegre, Brasil;Carlos Boff;caboff1;11;Negativo;;;;;;;;;;;;;;;;
4713;Thu Jan 05 10:56:29 +0000 2017;RT @ZeGeraldo1436: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/cg3pJa9A5Z;;;RJ - Brasil;Folhaovento;Folhaovento;11;Negativo;;;;;;;;;;;;;;;;
4714;Wed Jan 04 22:55:38 +0000 2017;RT @ZeGeraldo1436: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/cg3pJa9A5Z;;;Minas Gerais;Bia Acerbi;Biacerbi;11;Negativo;;;;;;;;;;;;;;;;
4715;Wed Jan 04 22:55:57 +0000 2017;RT @ZeGeraldo1436: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/cg3pJa9A5Z;;;São Paulo;gerci monteiro;gercimonteiro;11;Negativo;;;;;;;;;;;;;;;;
4716;Wed Jan 04 22:56:08 +0000 2017;RT @ZeGeraldo1436: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/cg3pJa9A5Z;;;SP;Silvio;Silvio_MKT;11;Negativo;;;;;;;;;;;;;;;;
4717;Wed Jan 04 22:56:22 +0000 2017;RT @ZeGeraldo1436: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/cg3pJa9A5Z;;;;Maria;MariaLCAb;11;Negativo;;;;;;;;;;;;;;;;
4718;Wed Jan 04 22:59:37 +0000 2017;RT @ZeGeraldo1436: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/cg3pJa9A5Z;;;;Francisco Neto;Nettoss;11;Negativo;;;;;;;;;;;;;;;;
4719;Wed Jan 04 23:15:05 +0000 2017;RT @ZeGeraldo1436: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/cg3pJa9A5Z;;;;Janio Zeferino;ZeferinoJanio;11;Negativo;;;;;;;;;;;;;;;;
4780;Mon Jan 09 21:41:06 +0000 2017;Site da CAIXA fora. Site do Governo de Minas fora. Difícil trabalhar assim.;;;Raposos, Minas Gerais;Ailton Jr.;ailtonjrpereira;0;Negativo;;;;;;;;;;;;;;;;
4781;Thu Jan 05 03:44:00 +0000 2017;"Situação do estado do se agrava
https://t.co/08flxax56Y via @folha_com";;;Belo Horizonte-MG;Rodrigo Luciano;rodrigoluvi;0;Negativo;;;;;;;;;;;;;;;;
4783;Sat Jan 07 09:59:32 +0000 2017;"Sobre a MANGUAÇA do filho do governador de Minas, Fernando Pimentel do PT...ninguém da IMPRENSA, fala + nada?

BOLSA MANGUAÇA
E O POVO...OH";;;Contagem MG ;Roberto Tiburcio;RobertoTiburcio;3;Negativo;;;;;;;;;;;;;;;;
4808;Wed Jan 04 18:58:36 +0000 2017;Superlotação aumenta o risco em presídios do Norte de Minas - Gerais - Estado de Minas https://t.co/T2ZXPUIoqq;;;Vespasiano - MG;Eder Rodrigo;EderRodrigo;1;Negativo;;;;;;;;;;;;;;;;
4846;Sun Jan 08 19:48:40 +0000 2017;Tinha que ser do PT essa desgraça do Governador de Minas! Fernando Pimentel,seu FDP!!!;;;Uberlandia,MG - Brazil;Luís Flávio Araújo;luis_flavio;0;Negativo;;;;;;;;;;;;;;;;
4847;Sat Jan 07 13:48:23 +0000 2017;"Tipo de gente do governo
Deputado Cabo Júlio é condenado e fica inelegível por 10 anos - Politica - Estado de Minas https://t.co/3GfAqvrFHS";;;Um Outro Mundo É Possível ;Maristela Guimarães;florpimenta;0;Negativo;;;;;;;;;;;;;;;;
4859;Wed Jan 04 21:50:59 +0000 2017;Transformou Minas numa republiqueta de negociatas um amontoado de bandidos de ratos roendo em benefício próprio tud… https://t.co/ObU4cUv2T8;;;Minas Gerais, Brasil;Uther Pendragon;utherpendragon3;2;Negativo;;;;;;;;;;;;;;;;
4864;Thu Jan 05 00:59:31 +0000 2017;TRISTEZA MINEIRA E BRASILEIRA: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/gC2guSLD3C;;;Rio, São Paulo, The World.;Gabriel Zide Neto;GabrielSennet;0;Negativo;;;;;;;;;;;;;;;;
4878;Sun Jan 08 12:01:12 +0000 2017;tt Governo busca nome para substituir secretário que defendeu massacres - Estado de Minas https://t.co/hLh6XfzYZ2;;;Brasil;RODRIGO PIEKARSKI;pesao_47;0;Negativo;;;;;;;;;;;;;;;;
4918;Wed Jan 04 18:09:42 +0000 2017;Um é pouco. Dinheiro sobrando : Governo de Minas Gerais compra mais dois helicópteros -  https://t.co/zJNM1T4Aez;;;brasilia;maria  lima;maria_lima;11;Negativo;;;;;;;;;;;;;;;;
4930;Wed Jan 04 19:24:09 +0000 2017;UOL: Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/PUHO3i1io8 #timbeta #sdv;;;;Patrick;DarthVaderTB;0;Negativo;;;;;;;;;;;;;;;;
4931;Thu Jan 05 12:49:31 +0000 2017;UOL: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/LP15iCTxL6 #timbeta #sdv;;;;Patrick;DarthVaderTB;0;Negativo;;;;;;;;;;;;;;;;
4934;Sat Jan 07 05:34:59 +0000 2017;Uso de depósitos judiciais pelo governo tem nova polêmica em MG (via @Pocket) https://t.co/feRuGiyYaS @BlogDoPim;;;;Vacachuvamor;vacachuvamor;0;Negativo;;;;;;;;;;;;;;;;
4935;Wed Jan 04 20:46:40 +0000 2017;"Usou o$ para comprar mas 2 Helicopteros né não
BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/U5TDSGNAzR";;;;Augusto Mucke;MuckeMuckjs;2;Negativo;;;;;;;;;;;;;;;;
4941;Thu Jan 05 11:38:00 +0000 2017;Vaquinha de R$ 300 mil paga fiança de petista - Politica - Estado de Minas https://t.co/e6kOjP5vTr;;;Belo Horizonte MG Brasil;Ricardo Carlini;carlinibh;0;Negativo;;;;;;;;;;;;;;;;
4942;Thu Jan 05 22:00:14 +0000 2017;Vaquinha de R$ 300 mil paga fiança de petista - Politica - Estado de Minas https://t.co/lwnQArFW29;;;Brasil;marli silvera dziadz;marlidzdz59;0;Negativo;;;;;;;;;;;;;;;;
4943;Thu Jan 05 14:16:23 +0000 2017;Vaquinha de R$ 300 mil paga fiança de petista - Politica - Estado de Minas https://t.co/zTi8teCLXW;;;Belo Horizonte/MG/Brasil;Bruno;bcapu;0;Negativo;;;;;;;;;;;;;;;;
4944;Wed Jan 04 23:32:25 +0000 2017;vc e um doente mental desequilibrado e muito me espanta a maçonaria ter permitido vc no governo de Minas gerais... https://t.co/x6g8dBbg1Q;;;Brasil;aamfbrasil;aamfbrasil;0;Negativo;;;;;;;;;;;;;;;;
4950;Fri Jan 06 19:51:32 +0000 2017;Vereador preso vai receber salário de R$ 9 mil em Caratinga - Politica - Estado de Minas https://t.co/LYuXkq5o13;;;Amazônia brasileira;�. MMXVII .�;JairoBastos;0;Negativo;;;;;;;;;;;;;;;;
4951;Thu Jan 05 10:20:28 +0000 2017;Vereador preso vai receber salário de R$ 9 mil em Caratinga - Politica - Estado de Minas https://t.co/PMTWWkNDI1;;;Durandé;Knaip;Knaip;0;Negativo;;;;;;;;;;;;;;;;
4952;Wed Jan 04 21:50:27 +0000 2017;Vereador preso vai receber salário de R$ 9 mil em Caratinga - Politica - Estado de Minas https://t.co/T4fbzei5dY;;;Brasil;marli silvera dziadz;marlidzdz59;0;Negativo;;;;;;;;;;;;;;;;
4953;Thu Jan 05 00:51:07 +0000 2017;Vereador preso vai receber salário de R$ 9 mil em Caratinga - Politica - Estado de Minas https://t.co/uDzN8JqUXE;;;Niteroi;ulisses;ulissesveloso;0;Negativo;;;;;;;;;;;;;;;;
4954;Wed Jan 04 19:24:42 +0000 2017;Vereador preso vai receber salário de R$ 9 mil em Caratinga - Politica - Estado de Minas https://t.co/VigI1zIgHP;;;Belo Horizonte MG Brasil;Ricardo Carlini;carlinibh;1;Negativo;;;;;;;;;;;;;;;;
4955;Wed Jan 04 23:38:31 +0000 2017;Vereador preso vai receber salário de R$ 9 mil em Caratinga - Politica - Estado de Minas https://t.co/XNsAkX4bT2;;;Vitória-ES;Giseli Vieira;Gisaieira;35;Negativo;;;;;;;;;;;;;;;;
4960;Sat Jan 07 09:47:23 +0000 2017;"VERGONHA EM MINAS GERAIS

Estado quebrado e?

A balada de Fernando Pimentel em meio à calamidade financeira de MG. https://t.co/jsRtKYbgMW …";;;Contagem MG ;Roberto Tiburcio;RobertoTiburcio;2;Negativo;;;;;;;;;;;;;;;;
4961;Sat Jan 07 14:21:47 +0000 2017;"VERGONHA: Pessoal de MINAS GERAIS e Brasil olhem isso:
Governador de MG. Buscando o filhinho, com o helicoptero... https://t.co/a9POjwSadI";;;;Eduardo de Bereia;eduardodebereia;0;Negativo;;;;;;;;;;;;;;;;
4973;Wed Jan 04 22:17:42 +0000 2017;Via @estadao: Governo de Minas Gerais compra mais dois helicópteros -  https://t.co/lj6Eeo0R1R;;;RIO DE JANEIRO;Paulo Mozzone;PauloMozzone;0;Negativo;;;;;;;;;;;;;;;;
4974;Wed Jan 04 18:04:42 +0000 2017;Via @estadao: Governo de Minas Gerais compra mais dois helicópteros -  https://t.co/Qu9QI50Jv3;;;;Maria dAbadia Duraes;Duraesdabadia;0;Negativo;;;;;;;;;;;;;;;;
4978;Wed Jan 04 23:27:05 +0000 2017;"Vídeo mostra Pimentel em  helicóptero buscando filho; governador defende uso https://t.co/4YvGRtb17m";;;Minas Gerais, Brasil;Alisio;alisiovieira;0;Negativo;;;;;;;;;;;;;;;;
4981;Wed Jan 04 19:33:15 +0000 2017;Virou Noticia -  Banco do Brasil avisa Justiça que governo de MG não tem recursos em conta judicial… https://t.co/llSox6iYuN;;;;Portal Virou Noticia;VirouNoticiaMG;0;Negativo;;;;;;;;;;;;;;;;
4982;Wed Jan 04 19:33:13 +0000 2017;Virou Noticia -  Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros https://t.co/YFlheHeC30 https://t.co/qFG1e8TQCj;;;;Portal Virou Noticia;VirouNoticiaMG;0;Negativo;;;;;;;;;;;;;;;;
4989;Wed Jan 04 19:52:38 +0000 2017;"Vooooaaaaa Minas! Voa nos helicópteros do Pimentel.

https://t.co/8CvDeYkMYk";;;Belo Horizonte, Brasil;Kátia Flávia;JuMagalhaesBH;8;Negativo;;;;;;;;;;;;;;;;
65;Wed Jan 04 21:17:07 +0000 2017;"#DefesaAgropecuária ""Governo de Minas Gerais aposta nos Arranjos Produtivos Locais"" na #RITDA: https://t.co/FzwaAJbcsw";;;;RIT DA;inovadefesa;0;Positivo;;;;;;;;;;;;;;;;
66;Mon Jan 09 22:24:33 +0000 2017;#EBC Governo de Minas investiga casos suspeitos de febre amarela e malária no estado https://t.co/SQIpvlLbvY;;;;Taís Krug;TaNaBoa;0;Positivo;;;;;;;;;;;;;;;;
87;Fri Jan 06 23:20:01 +0000 2017;"#Minas vai dobrar oferta de trabalho e estudo nos #presídios do Estado
https://t.co/CC6gpVFTCX";;;Belo Horizonte;Estado de Minas;em_com;1;Positivo;;;;;;;;;;;;;;;;
88;Fri Jan 06 23:05:01 +0000 2017;"#Minas vai dobrar oferta de trabalho e estudo nos #presídios do Estado
https://t.co/UxfPtAKxte";;;Belo Horizonte;Portal UAI;portaluai;1;Positivo;;;;;;;;;;;;;;;;
108;Thu Jan 05 15:00:01 +0000 2017;#SUS Minas Gerais recebe recurso máximo disponibilizado pelo Governo Federal para ações da #VigilânciaSanitária… https://t.co/0OrT7R8gMO;;;Belo Horizonte, MG;SaúdeMG;SaudeMG;1;Positivo;;;;;;;;;;;;;;;;
163;Sun Jan 08 00:37:43 +0000 2017;@diegocabral75 @exame aí em MG, ta td bem? Pimentel cada dia fazendo melhor para o estado né? ainda bem q o doria é prefeito de SP e nao BH;;;São Paulo;Marcos Silveira;marcos_vxs;0;Positivo;;;;;;;;;;;;;;;;
199;Sun Jan 08 15:27:03 +0000 2017;@israel_massa @ferrisss @JornalOGlobo pelo menos 1 coisa p se orgulhar do governo de minas. Esse tem q ser o modelo. Recuperar o cidadão...;;;Belo Horizonte, Brazil;Marcos Paulo Margon;MarcosMargon;0;Positivo;;;;;;;;;;;;;;;;
225;Thu Jan 05 16:06:02 +0000 2017;@madeleinelacsko Em MG e SP,o Estado tem razoável controle sobre o sistema prisional,c órgãos d adimnistração penitenciária bem estruturados;;;Caratinga-MG;dário júnior;dariojjunior;0;Positivo;;;;;;;;;;;;;;;;
226;Sun Jan 08 16:20:20 +0000 2017;@Madonegatti MG melhor estado;;;;maria;burn_maria;0;Positivo;;;;;;;;;;;;;;;;
244;Thu Jan 05 04:12:49 +0000 2017;@MrSincero_ @klyfor @MBLivre @MBLivreBH Minas foi governada de 2003 a 2014 pelo PSDB e você quer fazer acreditar que Pimentel faliu o estado;;;São Paulo;Nathalia;nathalia_qga;0;Positivo;;;;;;;;;;;;;;;;
328;Fri Jan 06 14:13:20 +0000 2017;A Codevasf e o Governo do Estado de Minas Gerais uniram novos esforços para a retomada do convênio que irá... https://t.co/AiwmRnrPUs;;;Brasil;Codevasf;Codevasf;0;Positivo;;;;;;;;;;;;;;;;
341;Sat Jan 07 02:34:26 +0000 2017;A QUESTÃO DO IPVA NO ESTADO DE SÃO PAULO ESTÁ SÉRIA. E EM MINAS ESTÁ TUDO BEM ? VEJAM QUE VÍDEO CURIOSO.... https://t.co/fjRCjAauPO;;;CARMO DO PARANAÍBA-BRASIL;CINE-FOTO RÁPIDO;fotorapido;0;Positivo;;;;;;;;;;;;;;;;
342;Thu Jan 05 17:17:15 +0000 2017;A Secretaria de Estado de Cultura de MG recebe sugestões sobre a Lei Estadual de Incentivo à Cultura. Saiba mais: https://t.co/jzAc3I4MUv;;;Belo Horizonte;Rádio Inconfidência;inconfidenciafm;1;Positivo;;;;;;;;;;;;;;;;
343;Thu Jan 05 17:17:15 +0000 2017;A Secretaria de Estado de Cultura de MG recebe sugestões sobre a Lei Estadual de Incentivo à Cultura. Saiba mais: https://t.co/rAHafQYyQO;;;BH, Minas Gerais;Rádio Inconfidência;inconfidenciaam;0;Positivo;;;;;;;;;;;;;;;;
344;Sat Jan 07 11:00:02 +0000 2017;A Secretaria de Estado de Saúde de Minas Gerais (SES-MG) fez o lançamento da Campanha de Enfrentamento ao Aedes... https://t.co/a1m46CBv1r;;;Belo Horizonte MG;Deputado Zé Silva;ZeSilva_;0;Positivo;;;;;;;;;;;;;;;;
361;Thu Jan 05 14:59:33 +0000 2017;Advocacia Geral do Estado de Minas Gerais - AGE - Atuação conjunta AGE e SEF resulta em expressiva arrecadação https://t.co/OtiemqWj7l;;;;Sandro D Brandão;SDBProc;0;Positivo;;;;;;;;;;;;;;;;
659;Fri Jan 06 15:23:15 +0000 2017;Codevasf e Governo de Minas Gerais discutem retomada do convênio para construção da barragem do Jequitaí https://t.co/2ucHTCY1rB;;;Brasil;Codevasf;Codevasf;1;Positivo;;;;;;;;;;;;;;;;
660;Fri Jan 06 12:45:23 +0000 2017;Codevasf e Governo de Minas Gerais discutem retomada do convênio para construção da barragem do Jequitaí https://t.co/RubYf9Koe9;;;Brazil ✔;Revista Cafeicultura;cafeicultura;0;Positivo;;;;;;;;;;;;;;;;
661;Fri Jan 06 12:45:17 +0000 2017;Codevasf e Governo de Minas Gerais discutem retomada do convênio para construção da… https://t.co/JjUbGJenpt;;;Brazil ✔;Revista Cafeicultura;cafeicultura;0;Positivo;;;;;;;;;;;;;;;;
662;Fri Jan 06 12:45:26 +0000 2017;Codevasf e Governo de Minas Gerais discutem retomada do convênio para construção da… https://t.co/JjUbGJenpt https://t.co/ah6HBMOkpB;;;Brazil ✔;Revista Cafeicultura;cafeicultura;2;Positivo;;;;;;;;;;;;;;;;
663;Fri Jan 06 12:45:24 +0000 2017;Codevasf e Governo de Minas Gerais discutem retomada do convênio para construção da… https://t.co/JjUbGJenpt https://t.co/aNSAH0qWsa;;;Brazil ✔;Revista Cafeicultura;cafeicultura;0;Positivo;;;;;;;;;;;;;;;;
666;Thu Jan 05 15:17:04 +0000 2017;"Com apoio do @governomg, BH-TEC anuncia expansão baseada em modelo pioneiro no Brasil
https://t.co/qwSRyWqeCK https://t.co/ln6Mk8rYQZ";;;Belo Horizonte/Minas Gerais;Governo Minas Gerais;governomg;4;Positivo;;;;;;;;;;;;;;;;
1041;Fri Jan 06 23:31:18 +0000 2017;"em_com: #Minas vai dobrar oferta de trabalho e estudo nos #presídios do Estado
https://t.co/TUf1aPemOc #timbeta #sdv";;;;Patrick;DarthVaderTB;0;Positivo;;;;;;;;;;;;;;;;
1162;Wed Jan 04 18:00:48 +0000 2017;Governador de Minas destaca as conquistas no balanço de sua gestão Confira algumas ações que envolveram... https://t.co/YlEbGpWtv8;;;Guanhães MG;Folha de Guanhães;folhadeguanhaes;0;Positivo;;;;;;;;;;;;;;;;
1530;Sun Jan 08 19:10:13 +0000 2017;'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/bZL5HJ4MVh;;;;osni alves j;osnialvesj;0;Positivo;;;;;;;;;;;;;;;;
1531;Sun Jan 08 12:02:12 +0000 2017;'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/ilkqhekpEM;;;Brasil;28SaiMacacoEntraGalo;tovaga;1;Positivo;;;;;;;;;;;;;;;;
1532;Sun Jan 08 12:06:54 +0000 2017;'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/KLLQQAmJMd;;;Brasil;28SaiMacacoEntraGalo;tovaga;0;Positivo;;;;;;;;;;;;;;;;
1533;Sun Jan 08 10:59:54 +0000 2017;'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/Mppl4icXMC;;;Buritis, Belo Horizonte;jose maria oliveira;ofalador125;3;Positivo;;;;;;;;;;;;;;;;
1534;Sun Jan 08 10:45:43 +0000 2017;'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oGQwx0ICAD;;;Belo Horizonte MG Brasil;Ricardo Carlini;carlinibh;16;Positivo;;;;;;;;;;;;;;;;
1535;Sun Jan 08 12:00:10 +0000 2017;'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/SWOK9msaCl;;;Belo Horizonte/MG;Marcelo Ernesto;MarceloErnesto;0;Positivo;;;;;;;;;;;;;;;;
1536;Sun Jan 08 12:06:05 +0000 2017;'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/v4LMYbJgNy;;;Brasil;28SaiMacacoEntraGalo;tovaga;1;Positivo;;;;;;;;;;;;;;;;
1537;Sun Jan 08 15:46:05 +0000 2017;'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/voyWgIM3gC;;;Brasil;marli silvera dziadz;marlidzdz59;0;Positivo;;;;;;;;;;;;;;;;
1538;Sun Jan 08 12:07:18 +0000 2017;'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/VxPiNSuV8f;;;Brasil;28SaiMacacoEntraGalo;tovaga;0;Positivo;;;;;;;;;;;;;;;;
1568;Mon Jan 09 02:49:55 +0000 2017;Justiça anuncia ajuda a Estados em crise penitenciária - Politica - Estado de Minas https://t.co/TKbCpAiqKQ;;;Brasil;marli silvera dziadz;marlidzdz59;0;Positivo;;;;;;;;;;;;;;;;
1691;Mon Jan 09 18:39:04 +0000 2017;"'mg é o 4 estado a aprovar o direito de mulheres amamentar em público'

n devia nem ter lei pra isso
mas n esperava menos do meu país mg";;;Minas Gerais, Brasil;sabrina;sabrspaiva;0;Positivo;;;;;;;;;;;;;;;;
1692;Mon Jan 09 16:28:20 +0000 2017;MG é o quarto estado a garantir o direito à amamentação em público https://t.co/llk7LFclv7 https://t.co/hEawtZIh4K;;;Belo Horizonte, Brasil;Nivaldo Silva;tvonlinenopc;0;Positivo;;;;;;;;;;;;;;;;
1693;Mon Jan 09 16:28:12 +0000 2017;MG é o quarto estado a garantir o direito à amamentação em público https://t.co/OSmplYkfIA;;;;Jefferson;jeffersonns3;0;Positivo;;;;;;;;;;;;;;;;
1694;Mon Jan 09 16:15:47 +0000 2017;MG é o quarto estado a garantir o direito à amamentação em público https://t.co/wXEDTFOhKw #SomosTodosDilma #Raynniere #BuyRaynniereOnItun…;;;;Raynniere Makepeace;itsRaynniere;0;Positivo;;;;;;;;;;;;;;;;
1695;Tue Jan 10 00:34:01 +0000 2017;MG é o quarto estado a garantir o direito à amamentação em público https://t.co/xDJDuWBsI6;;;Lisboa, Portugal;fernando jorge;fernandocalulo1;0;Positivo;;;;;;;;;;;;;;;;
1741;Mon Jan 09 16:14:16 +0000 2017;Minas Gerais é o quarto estado a garantir o direito à amamentação em público: https://t.co/iVvCtS2Pr9 #JornalHoje https://t.co/FCVA6sURCg;;;São Paulo;Jornal Hoje;jornalhoje;22;Positivo;;;;;;;;;;;;;;;;
1836;Mon Jan 09 16:15:43 +0000 2017;"New post: ""MG é o quarto estado a garantir o direito à amamentação em público"" https://t.co/v3YmUY1xc1";;;;Camila Maciel Serrão;CamilaMacielSer;0;Positivo;;;;;;;;;;;;;;;;
1856;Thu Jan 05 11:35:19 +0000 2017;Nota do Governo de Minas Gerais –  Esclarecimento sobre os recursos dos depósitos judiciais https://t.co/kf3emtzFTu https://t.co/rh2cESuPQJ;;;Santa Rita do Sapucaí MG;Vale Independente;redacaodovale;0;Positivo;;;;;;;;;;;;;;;;
1857;Thu Jan 05 10:00:26 +0000 2017;NOTA DO GOVERNO DE MINAS GERAIS À IMPRENSA https://t.co/TwrYdRJ8tR https://t.co/mJ4TOHlyXW;;;Santa Rita do Sapucaí MG;Vale Independente;redacaodovale;0;Positivo;;;;;;;;;;;;;;;;
1858;Thu Jan 05 11:02:37 +0000 2017;NOTA DO GOVERNO DE MINAS GERAIS https://t.co/4sQASh4vKa https://t.co/CMUg2OC5N4;;;Santa Rita do Sapucaí MG;Vale Independente;redacaodovale;0;Positivo;;;;;;;;;;;;;;;;
1882;Mon Jan 09 20:38:32 +0000 2017;O Governo de #Minas vai liberar R$ 770.452,56 para obras na #Escola Est. Pedro Lessa, em São Miguel do Anta. Saiba… https://t.co/rpDkVCLPAJ;;;Belo Horizonte, Brasil;Reginaldo Lopes;ReginaldoLopes;4;Positivo;;;;;;;;;;;;;;;;
2618;Sat Jan 07 14:09:49 +0000 2017;RT @antoniocostapm: Portugal e Estado de Minas Gerais, @governomg, num novo patamar de relacionamento focado na tecnologia, em particular n…;;;Venezuela;Maybel Sofia;maybel65;11;Positivo;;;;;;;;;;;;;;;;
2787;Sat Jan 07 13:50:23 +0000 2017;RT @cafeicultura: Codevasf e Governo de Minas Gerais discutem retomada do convênio para construção da… https://t.co/JjUbGJenpt https://t.co…;;;Brasil;Codevasf;Codevasf;2;Positivo;;;;;;;;;;;;;;;;
2805;Mon Jan 09 11:08:48 +0000 2017;RT @carlinibh: Anel e metrô de BH não terão investimentos em 2017 - Politica - Estado de Minas https://t.co/d6U2NPoIt7;;;Belo Horizonte, Brasil;Roger L Randazzo;Matts16_;2;Positivo;;;;;;;;;;;;;;;;
2806;Mon Jan 09 12:12:20 +0000 2017;RT @carlinibh: Anel e metrô de BH não terão investimentos em 2017 - Politica - Estado de Minas https://t.co/d6U2NPoIt7;;;;TV_Verdade;TV_verdade;2;Positivo;;;;;;;;;;;;;;;;
2816;Sun Jan 08 10:46:07 +0000 2017;RT @carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…;;;Sete Lagoas MG;Wenderson Batista;dersinho13;16;Positivo;;;;;;;;;;;;;;;;
2817;Sun Jan 08 11:34:54 +0000 2017;RT @carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…;;;;@papodogalo;VoltaTardelli_9;16;Positivo;;;;;;;;;;;;;;;;
2818;Sun Jan 08 11:51:00 +0000 2017;RT @carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…;;;Belo Horizonte, Minas Gerais;Uma Vez Até Morrer;reinaldob77;16;Positivo;;;;;;;;;;;;;;;;
2819;Sun Jan 08 12:06:30 +0000 2017;RT @carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…;;;Minas,Uai ! ;Ingrid Leonara ♫;ingridleonara;16;Positivo;;;;;;;;;;;;;;;;
